Wavelength_nm,AZURITE EF Glair,AZURITE EF GA,BUCKTHORN Pure,BURNT UMBER Glair,BURNT UMBER GA,CALCITE Glair,CALCITE GA,CARMINE GA,CINNABAR Glair,CINNABAR GA,GAMBOGE GA,HEMATITE Glair,INDIGO GA,INDIAN YELLOW INK,LAPISLAZULI Glair,LAPISLAZULI GA,LEAD TIN YELLOW Glair,LEAD TIN YELLOW GA,LEAD WHITE Glair,LEAD WHITE GA,MINIUM Glair,MINIUM GA,MALACHITE Glair,MALACHITE GA,YELLOW OCKER Glair,YELLOW OCKER GA,ORPIMENT Glair,ORPIMENT GA,SAFFRON GA,SMALT Glair,SMALT GA,VERDIGRIS Glair,VERDIGRIS GA
3336.915297,0.849124,0.542586,0.835813,1.42145,0.831967,0.462273,0.996853,1.14456,0.426537,0.749243,0.515516,0.747951,0.840115,0.934403,0.865159,0.644739,0.858141,0.866748,0.569821,0.584791,0.457063,0.655208,0.807241,0.649269,1.03971,0.715297,0.422466,0.700773,0.577687,0.430857,0.352817,1.20687,1.04853
3338.991785,0.851334,0.546653,0.834387,1.4186,0.829549,0.479138,1.00292,1.14358,0.425209,0.74693,0.518695,0.749274,0.835316,0.940353,0.863957,0.64629,0.859147,0.871284,0.567413,0.586154,0.455554,0.651339,0.804628,0.642878,1.03398,0.716565,0.422768,0.700467,0.575655,0.4307,0.349574,1.21675,1.05595
3341.070858,0.8544,0.550531,0.835286,1.41846,0.833663,0.499161,1.00652,1.14453,0.425064,0.745117,0.519639,0.751788,0.833583,0.944932,0.863085,0.648003,0.860115,0.874801,0.568698,0.588776,0.454443,0.648919,0.803014,0.636325,1.02779,0.721441,0.424278,0.701496,0.574307,0.429253,0.349754,1.2279,1.0627
3343.152522,0.858043,0.553645,0.839648,1.42298,0.837197,0.522225,1.00783,1.14285,0.425703,0.744947,0.522259,0.752582,0.834127,0.949231,0.861935,0.646431,0.86222,0.876289,0.57179,0.590465,0.454181,0.649347,0.802366,0.633682,1.02509,0.728773,0.424714,0.703273,0.569788,0.428038,0.353296,1.23769,1.0692
3345.236782,0.861979,0.555858,0.844211,1.42689,0.838715,0.546475,1.00765,1.1419,0.427177,0.746982,0.52699,0.7526,0.837799,0.958032,0.861904,0.646171,0.864734,0.876316,0.57639,0.594487,0.455185,0.650588,0.802469,0.636847,1.02531,0.735187,0.424128,0.706284,0.571193,0.431729,0.3548,1.24593,1.07952
3347.323642,0.865731,0.557649,0.848416,1.42789,0.841277,0.570868,1.00562,1.14432,0.427669,0.748575,0.529256,0.753817,0.841895,0.965271,0.863252,0.647733,0.866465,0.875584,0.580864,0.597093,0.456761,0.651889,0.802457,0.637168,1.02228,0.735038,0.424559,0.708514,0.576885,0.433323,0.356224,1.24986,1.08818
3349.413107,0.870687,0.562218,0.851975,1.42865,0.848127,0.596827,1.00771,1.14469,0.429218,0.749338,0.531059,0.755944,0.845512,0.967679,0.866394,0.649878,0.86887,0.876529,0.584485,0.597199,0.459409,0.655429,0.802819,0.635491,1.02326,0.731455,0.426837,0.71065,0.581565,0.437376,0.361255,1.24928,1.09331
3351.505183,0.875677,0.567026,0.85412,1.42665,0.852734,0.62042,1.01289,1.14095,0.432262,0.750427,0.530128,0.757421,0.848141,0.969569,0.87007,0.650537,0.871648,0.87848,0.588141,0.599526,0.463614,0.656154,0.804134,0.635303,1.03161,0.72847,0.43023,0.710834,0.588176,0.445857,0.35968,1.24833,1.09421
3353.599874,0.881703,0.569451,0.855957,1.42643,0.852372,0.641756,1.01664,1.13626,0.436421,0.753997,0.525134,0.758707,0.851594,0.973823,0.874704,0.653765,0.874546,0.880407,0.593662,0.604747,0.4685,0.656853,0.806423,0.636663,1.04174,0.727582,0.435084,0.712133,0.59893,0.451202,0.355383,1.24967,1.09351
3355.697185,0.888823,0.57109,0.858027,1.42796,0.847862,0.658702,1.01795,1.13076,0.441038,0.757725,0.516783,0.759806,0.851732,0.974744,0.87741,0.660075,0.877643,0.884621,0.597874,0.606998,0.473087,0.661187,0.808078,0.636159,1.04664,0.725659,0.439896,0.715335,0.609495,0.453758,0.352318,1.24306,1.0852
3357.79712,0.897111,0.574067,0.860726,1.43327,0.841271,0.671609,1.02147,1.12996,0.44637,0.760067,0.509706,0.76114,0.853485,0.971409,0.879786,0.666125,0.882554,0.890088,0.59825,0.607692,0.478887,0.666284,0.808399,0.636929,1.04756,0.722873,0.444491,0.717275,0.615171,0.456934,0.354321,1.23328,1.07306
3359.899686,0.903869,0.57732,0.864003,1.44017,0.835406,0.68224,1.02205,1.13442,0.451635,0.761801,0.503634,0.762252,0.856753,0.963445,0.884222,0.669568,0.887656,0.889941,0.596934,0.609165,0.485542,0.670982,0.807327,0.639683,1.04409,0.717144,0.449656,0.716792,0.615769,0.456997,0.3592,1.22392,1.06589
3362.004886,0.908834,0.58094,0.868081,1.44577,0.836346,0.692093,1.025,1.14077,0.456437,0.766264,0.500495,0.764048,0.860066,0.957065,0.890459,0.672468,0.891772,0.885598,0.597614,0.612498,0.492688,0.678494,0.807133,0.645729,1.0441,0.711846,0.455886,0.717568,0.618979,0.452857,0.36048,1.21818,1.06187
3364.112726,0.913884,0.583785,0.869777,1.4488,0.835703,0.698742,1.02791,1.14549,0.459773,0.769659,0.50181,0.766512,0.860148,0.955603,0.896981,0.674967,0.896604,0.8813,0.597641,0.614859,0.498695,0.687092,0.807036,0.64902,1.04474,0.70651,0.461662,0.720043,0.621386,0.443276,0.356778,1.21548,1.05627
3366.223211,0.921575,0.586922,0.870283,1.45042,0.834376,0.703105,1.03029,1.15049,0.463473,0.77173,0.506444,0.770428,0.857654,0.958438,0.904444,0.676701,0.903378,0.881058,0.598578,0.618268,0.503337,0.692692,0.805393,0.649889,1.04291,0.706922,0.467261,0.723114,0.620735,0.43779,0.3527,1.21631,1.05254
3368.336345,0.930053,0.588957,0.870063,1.44969,0.839048,0.705004,1.03243,1.15751,0.467366,0.773538,0.509155,0.775752,0.855974,0.957263,0.91218,0.675951,0.90972,0.881998,0.602537,0.622331,0.506707,0.694438,0.803815,0.649119,1.0399,0.711321,0.470687,0.725536,0.621257,0.43812,0.346895,1.21738,1.04977
3370.452135,0.937972,0.589727,0.871514,1.45042,0.850339,0.706263,1.03539,1.16687,0.471252,0.777179,0.513195,0.781108,0.859601,0.954537,0.920036,0.673698,0.916459,0.885494,0.608483,0.62583,0.510703,0.696635,0.805141,0.648141,1.03638,0.716147,0.473524,0.728717,0.624471,0.441052,0.344369,1.21877,1.04629
3372.570583,0.943844,0.590396,0.873979,1.45132,0.857277,0.708043,1.03567,1.17375,0.475215,0.782241,0.517765,0.785148,0.865989,0.95052,0.926425,0.670096,0.923004,0.886319,0.613865,0.627646,0.514592,0.698141,0.807493,0.648876,1.03012,0.721023,0.476625,0.732582,0.625146,0.443908,0.346247,1.21551,1.04694
3374.691697,0.947899,0.592788,0.875618,1.45106,0.861047,0.708272,1.03915,1.17879,0.478874,0.786768,0.52014,0.788207,0.873814,0.947823,0.932275,0.669411,0.928558,0.889872,0.620193,0.629585,0.517361,0.697472,0.810509,0.651859,1.02869,0.724077,0.480446,0.737184,0.630197,0.446986,0.34923,1.2119,1.05306
3376.81548,0.949954,0.596207,0.876316,1.44778,0.865686,0.705858,1.04166,1.18228,0.481077,0.79079,0.521308,0.790584,0.877319,0.945398,0.936994,0.672193,0.932261,0.895451,0.62624,0.628345,0.519271,0.695578,0.81384,0.64965,1.03095,0.720984,0.484984,0.738932,0.6384,0.447717,0.349198,1.20627,1.05525
3378.941938,0.951256,0.600939,0.876563,1.44323,0.871084,0.704718,1.04393,1.18172,0.483339,0.795792,0.524813,0.793332,0.880482,0.943654,0.939806,0.678653,0.934622,0.901064,0.632223,0.628024,0.520847,0.697609,0.816436,0.645972,1.03578,0.716903,0.489254,0.739051,0.646719,0.453897,0.346884,1.20053,1.05325
3381.071076,0.950665,0.605068,0.876892,1.43702,0.872935,0.70232,1.04791,1.17756,0.486724,0.800365,0.524936,0.795468,0.884801,0.943219,0.940347,0.685398,0.936266,0.906604,0.636385,0.630655,0.522773,0.701195,0.818409,0.644148,1.0411,0.713583,0.491607,0.738097,0.654511,0.460602,0.343598,1.19833,1.04998
3383.202899,0.948839,0.60768,0.879387,1.43356,0.872589,0.698933,1.05521,1.17489,0.490535,0.805389,0.523236,0.7968,0.888668,0.944481,0.939422,0.691011,0.936861,0.91395,0.640687,0.633345,0.525168,0.707565,0.820587,0.641837,1.04397,0.712516,0.492154,0.738804,0.660207,0.459453,0.344139,1.20254,1.05109
3385.337412,0.946635,0.608239,0.882933,1.43149,0.870642,0.691867,1.05787,1.17347,0.49263,0.809443,0.519922,0.796704,0.891693,0.944959,0.93547,0.697379,0.935847,0.920922,0.64334,0.633885,0.525309,0.713426,0.819946,0.64087,1.04001,0.712862,0.490581,0.742102,0.65878,0.455452,0.34429,1.20449,1.05196
3387.47462,0.943224,0.608794,0.887873,1.43182,0.868723,0.683468,1.05336,1.17396,0.492893,0.811863,0.515642,0.794557,0.902181,0.943709,0.931889,0.704554,0.933417,0.926306,0.642449,0.63633,0.523429,0.717252,0.816299,0.645711,1.03355,0.714104,0.489236,0.746519,0.656226,0.453812,0.350615,1.20504,1.0525
3389.614528,0.937427,0.608551,0.89294,1.4291,0.867593,0.676896,1.0411,1.17712,0.490937,0.812988,0.51112,0.790684,0.911612,0.942652,0.929088,0.709762,0.927636,0.931446,0.640586,0.641273,0.520366,0.720568,0.812172,0.650884,1.02739,0.715603,0.4883,0.749919,0.658599,0.448044,0.35744,1.20412,1.0546
3391.757142,0.932546,0.608333,0.894814,1.42335,0.871804,0.673573,1.03575,1.18333,0.488066,0.815245,0.512956,0.787178,0.912693,0.943913,0.924888,0.712824,0.922505,0.935602,0.639666,0.649097,0.517681,0.72337,0.809134,0.654908,1.02211,0.719158,0.486179,0.75464,0.667456,0.440085,0.35996,1.20866,1.05643
3393.902466,0.929096,0.609322,0.892684,1.41843,0.874156,0.668848,1.03482,1.18556,0.484702,0.81809,0.514707,0.783992,0.907249,0.94628,0.91952,0.715104,0.919646,0.936143,0.638734,0.656117,0.514257,0.724814,0.804677,0.657587,1.01688,0.721685,0.481689,0.758646,0.671059,0.432028,0.361557,1.21925,1.05396
3396.050505,0.926067,0.611998,0.893592,1.41639,0.876662,0.664946,1.03359,1.18573,0.481752,0.82349,0.510008,0.782129,0.901374,0.947561,0.915825,0.718668,0.916643,0.938597,0.639494,0.661841,0.509683,0.726023,0.79966,0.662167,1.01354,0.725555,0.476639,0.760605,0.669253,0.430234,0.364917,1.23285,1.05489
3398.201265,0.921461,0.614777,0.896806,1.41496,0.880446,0.66266,1.03436,1.18791,0.478069,0.82827,0.50204,0.781304,0.898695,0.943345,0.912948,0.721204,0.913654,0.941411,0.640279,0.665283,0.506142,0.725156,0.796624,0.666055,1.00988,0.726332,0.471491,0.760661,0.667491,0.431409,0.366629,1.24282,1.05728
3400.354752,0.918143,0.617817,0.901041,1.41267,0.885123,0.66146,1.03734,1.19243,0.475542,0.831965,0.49541,0.780461,0.901072,0.937685,0.911372,0.725102,0.913082,0.941996,0.639162,0.668064,0.505119,0.724608,0.796445,0.668833,1.00405,0.723441,0.468642,0.761616,0.668703,0.432199,0.367074,1.25032,1.06059
3402.510969,0.916011,0.621308,0.902645,1.40906,0.883766,0.659859,1.04438,1.19862,0.474492,0.836454,0.490547,0.779423,0.904125,0.932732,0.91019,0.728657,0.912511,0.940496,0.63749,0.669898,0.504212,0.72327,0.796871,0.668924,1.00117,0.724456,0.468094,0.762957,0.668085,0.431814,0.369794,1.2551,1.06737
3404.669923,0.915409,0.625928,0.899855,1.40583,0.876249,0.657176,1.05621,1.20455,0.47378,0.841872,0.489695,0.778534,0.906419,0.9301,0.908832,0.73256,0.912547,0.941621,0.637397,0.669142,0.504376,0.722368,0.79658,0.668384,1.01071,0.726696,0.469496,0.765657,0.66856,0.429668,0.376152,1.25717,1.07375
3406.831618,0.915431,0.630898,0.894884,1.40194,0.866995,0.654127,1.0608,1.20664,0.472827,0.846391,0.49036,0.778271,0.905146,0.928369,0.907501,0.738824,0.913238,0.940543,0.637044,0.665098,0.50659,0.721721,0.795515,0.664838,1.01755,0.720889,0.472262,0.768309,0.667914,0.427973,0.376703,1.25454,1.07357
3408.99606,0.916276,0.636388,0.891145,1.3994,0.859176,0.652637,1.05949,1.206,0.473359,0.850779,0.494105,0.779988,0.901598,0.928816,0.907121,0.744525,0.914731,0.940813,0.637565,0.661218,0.508774,0.723868,0.795057,0.661054,1.01649,0.715068,0.475683,0.770607,0.66642,0.429771,0.371301,1.25005,1.07142
3411.163254,0.916837,0.641303,0.887403,1.39878,0.854051,0.649213,1.05937,1.2033,0.474956,0.854192,0.495866,0.782621,0.898537,0.929428,0.906986,0.746449,0.916464,0.942498,0.638111,0.65736,0.510089,0.726857,0.795322,0.658212,1.01499,0.713493,0.476322,0.769907,0.66403,0.427198,0.365832,1.24399,1.06976
3413.333205,0.917638,0.645363,0.883356,1.4016,0.855003,0.645806,1.06487,1.20249,0.476394,0.857234,0.496314,0.785404,0.899369,0.929538,0.906522,0.747033,0.917269,0.941741,0.638967,0.65545,0.511305,0.732268,0.795459,0.655928,1.01499,0.716879,0.475415,0.76878,0.659495,0.420086,0.363248,1.23899,1.07041
3415.505919,0.919738,0.647693,0.881537,1.40182,0.857674,0.641487,1.06446,1.2029,0.476876,0.856479,0.496588,0.787297,0.900141,0.927957,0.904905,0.747846,0.915534,0.93987,0.637102,0.656114,0.510676,0.735713,0.793552,0.655584,1.00908,0.719428,0.475903,0.769866,0.65377,0.413642,0.361735,1.2246,1.06964
3417.6814,0.921607,0.650091,0.882924,1.40025,0.862032,0.638233,1.05997,1.20262,0.476248,0.852754,0.498003,0.787218,0.902774,0.926736,0.903012,0.747873,0.911896,0.943943,0.635654,0.658168,0.509298,0.736608,0.791201,0.658165,1.00201,0.719027,0.4774,0.771869,0.65323,0.409582,0.363002,1.20806,1.06537
3419.859655,0.922467,0.65228,0.882176,1.39723,0.868395,0.637137,1.05607,1.19994,0.474171,0.849608,0.502516,0.786526,0.900964,0.924236,0.899896,0.743775,0.907415,0.94863,0.637418,0.659852,0.508104,0.737068,0.789421,0.659217,0.995376,0.719318,0.475995,0.772506,0.65747,0.404868,0.358327,1.19758,1.05621
3422.040688,0.924118,0.654316,0.88027,1.39519,0.878584,0.638038,1.05764,1.19635,0.472315,0.848073,0.510575,0.786575,0.893341,0.92074,0.894912,0.738484,0.903733,0.946165,0.642746,0.662618,0.507368,0.739373,0.789277,0.658767,0.9878,0.720196,0.471995,0.772954,0.663245,0.403592,0.349613,1.18931,1.04579
3424.224504,0.923222,0.655841,0.879571,1.3936,0.887007,0.638223,1.05887,1.19176,0.470012,0.847051,0.510021,0.786072,0.887674,0.916109,0.888481,0.736759,0.898728,0.93756,0.649021,0.664106,0.505158,0.74122,0.788891,0.658911,0.981541,0.717131,0.467726,0.770381,0.663448,0.402996,0.341727,1.18147,1.03422
3426.41111,0.920477,0.655779,0.884891,1.39123,0.89597,0.638015,1.05984,1.18788,0.467551,0.847075,0.502562,0.785742,0.888735,0.910965,0.882721,0.739181,0.892438,0.935837,0.654695,0.666528,0.501939,0.742905,0.788333,0.659651,0.979202,0.714115,0.463309,0.76558,0.661041,0.402803,0.337018,1.1786,1.02708
3428.60051,0.917573,0.654288,0.893574,1.38719,0.900547,0.636529,1.05619,1.18574,0.464184,0.844855,0.496926,0.784915,0.890643,0.907111,0.87793,0.740793,0.887805,0.938129,0.661103,0.669708,0.499539,0.741521,0.787459,0.658844,0.977936,0.71171,0.458368,0.761259,0.663682,0.400078,0.330289,1.17585,1.02179
3430.79271,0.917518,0.653201,0.900377,1.38164,0.898497,0.634592,1.05278,1.18646,0.461341,0.842635,0.492714,0.783661,0.893045,0.907567,0.873276,0.741348,0.885885,0.9411,0.667753,0.673317,0.497837,0.738596,0.786793,0.660991,0.974263,0.710765,0.454442,0.758855,0.672449,0.398121,0.326144,1.17319,1.01713
3432.987715,0.918077,0.651127,0.900514,1.37426,0.889406,0.632617,1.05447,1.18599,0.459014,0.844269,0.491171,0.781247,0.896159,0.90966,0.86798,0.738897,0.88286,0.943,0.672242,0.675838,0.495512,0.736427,0.785704,0.662393,0.972484,0.712337,0.451314,0.7594,0.677259,0.396905,0.327561,1.16552,1.01146
3435.18553,0.917903,0.649525,0.899378,1.36767,0.879133,0.629969,1.0542,1.18269,0.456036,0.846961,0.493389,0.778229,0.903005,0.913382,0.861755,0.736977,0.878444,0.944644,0.673554,0.677114,0.493953,0.737249,0.784053,0.661534,0.979716,0.713196,0.448565,0.761941,0.679375,0.397352,0.329387,1.15728,1.00696
3437.386161,0.916865,0.649757,0.898525,1.36177,0.872972,0.626918,1.04491,1.17337,0.451932,0.846285,0.492516,0.775704,0.907103,0.914685,0.855721,0.736379,0.873233,0.945837,0.671689,0.675992,0.492189,0.736552,0.782204,0.659988,0.984107,0.709976,0.445651,0.76276,0.680235,0.400956,0.323821,1.14979,1.0013
3439.589614,0.91529,0.650011,0.897018,1.35669,0.868574,0.624348,1.03177,1.15948,0.448966,0.844799,0.490405,0.773362,0.90536,0.917958,0.850355,0.735557,0.867779,0.948176,0.669951,0.672283,0.488732,0.734436,0.781521,0.657778,0.984014,0.709727,0.443046,0.762126,0.68081,0.405931,0.319127,1.13879,0.995171
3441.795894,0.911811,0.649453,0.893834,1.35182,0.862849,0.619413,1.02487,1.14663,0.445947,0.841668,0.485599,0.770996,0.901773,0.921487,0.844968,0.735889,0.862142,0.947096,0.665882,0.669708,0.484103,0.732727,0.780922,0.654911,0.98377,0.710611,0.438687,0.759062,0.677301,0.40594,0.319061,1.12425,0.98886
3444.005005,0.907511,0.649337,0.890376,1.34834,0.859291,0.615985,1.02468,1.13871,0.44283,0.836006,0.479629,0.768542,0.899298,0.922327,0.84082,0.737049,0.85637,0.943261,0.658894,0.670916,0.480403,0.731419,0.778989,0.655177,0.983272,0.711127,0.434221,0.756025,0.670299,0.403498,0.324256,1.11476,0.983781
3446.216954,0.903068,0.64736,0.889048,1.34287,0.857231,0.613982,1.02232,1.13307,0.4392,0.828983,0.475598,0.765051,0.893252,0.919507,0.836337,0.735258,0.85094,0.93843,0.649748,0.671782,0.476652,0.727368,0.774994,0.65546,0.978486,0.71079,0.430837,0.754933,0.663194,0.399819,0.328828,1.10825,0.98178
3448.431747,0.898268,0.64365,0.888839,1.33783,0.859643,0.613257,1.02234,1.12666,0.435202,0.824964,0.47289,0.760818,0.88941,0.917961,0.830518,0.732375,0.846767,0.934501,0.643036,0.66973,0.472424,0.725616,0.770527,0.655988,0.972602,0.708766,0.427259,0.755324,0.65977,0.398568,0.330064,1.1088,0.984577
3450.649388,0.89377,0.639268,0.886723,1.33326,0.864316,0.612895,1.02083,1.11964,0.430941,0.823201,0.471592,0.75656,0.886102,0.917573,0.823962,0.72887,0.84347,0.928106,0.638273,0.664642,0.46885,0.725449,0.766054,0.654609,0.966863,0.704777,0.422103,0.754,0.656678,0.39816,0.327098,1.11152,0.984109
3452.869883,0.890553,0.636848,0.887257,1.32694,0.868297,0.613392,1.02124,1.11818,0.427303,0.823631,0.470767,0.752758,0.882031,0.916045,0.817734,0.727168,0.840282,0.922844,0.63307,0.659335,0.466448,0.725127,0.762497,0.651184,0.961428,0.701753,0.417226,0.750709,0.651683,0.39676,0.32475,1.10676,0.97853
3455.093238,0.885407,0.634996,0.889075,1.32088,0.868863,0.614034,1.02833,1.12164,0.423517,0.824632,0.466814,0.749231,0.877699,0.912239,0.811392,0.726188,0.836733,0.919027,0.625003,0.654592,0.46345,0.722136,0.757602,0.646047,0.95509,0.698492,0.413867,0.748396,0.647975,0.393289,0.323475,1.09703,0.971677
3457.319457,0.880794,0.631547,0.8913,1.31636,0.867664,0.61315,1.03983,1.1239,0.420103,0.824413,0.464474,0.746725,0.874767,0.912227,0.806197,0.724147,0.834472,0.920759,0.617491,0.652065,0.460978,0.720301,0.751029,0.640681,0.952369,0.698024,0.410506,0.748428,0.649519,0.387705,0.323918,1.09056,0.971126
3459.548548,0.879079,0.629028,0.893033,1.31121,0.861895,0.612668,1.04411,1.12564,0.416993,0.822389,0.462499,0.744806,0.87102,0.914486,0.802574,0.717842,0.833759,0.926789,0.612495,0.650683,0.459131,0.719167,0.744713,0.635481,0.95185,0.699145,0.407851,0.749067,0.65433,0.380703,0.323041,1.08304,0.971323
3461.780515,0.880183,0.629187,0.892979,1.30614,0.856576,0.616079,1.04725,1.12777,0.415039,0.82198,0.459348,0.743836,0.869395,0.914674,0.799919,0.709829,0.833495,0.931534,0.607262,0.649973,0.457928,0.716811,0.739924,0.633642,0.948528,0.699319,0.407147,0.74949,0.659696,0.377809,0.323643,1.07464,0.969258
3464.015363,0.881809,0.628284,0.889924,1.30185,0.851524,0.621544,1.0504,1.12709,0.41317,0.823209,0.460377,0.742957,0.873913,0.91076,0.79781,0.703088,0.83212,0.931161,0.600958,0.648459,0.456606,0.715313,0.735261,0.631686,0.944985,0.697725,0.40645,0.749963,0.664586,0.379394,0.324197,1.06636,0.967502
3466.253099,0.883443,0.626919,0.888644,1.30088,0.844582,0.632322,1.05219,1.12579,0.41115,0.823806,0.465725,0.743336,0.879819,0.909392,0.796016,0.70099,0.829975,0.934053,0.59484,0.648267,0.455365,0.716438,0.731024,0.629378,0.947096,0.696187,0.405717,0.747957,0.671035,0.382693,0.323757,1.0597,0.967609
3468.493728,0.883102,0.627017,0.887058,1.29936,0.839299,0.647487,1.04929,1.12109,0.409576,0.822381,0.468848,0.744402,0.877048,0.908205,0.79479,0.700076,0.827952,0.938892,0.588786,0.64565,0.454483,0.717311,0.727669,0.627425,0.948832,0.693828,0.405458,0.743636,0.675116,0.382981,0.318948,1.05238,0.964626
3470.737256,0.881504,0.627181,0.884627,1.29724,0.840072,0.663473,1.0449,1.11655,0.410171,0.821512,0.47151,0.745557,0.870199,0.907726,0.794884,0.699866,0.827034,0.940937,0.585798,0.641038,0.45432,0.717934,0.726386,0.626237,0.95142,0.694704,0.406154,0.741068,0.675569,0.383427,0.313878,1.04456,0.960276
3472.983688,0.878895,0.625174,0.881504,1.29658,0.840865,0.679818,1.04261,1.11356,0.411092,0.81983,0.472415,0.746931,0.864767,0.908869,0.796888,0.699662,0.826923,0.938757,0.585144,0.639348,0.454134,0.71549,0.725848,0.627795,0.955343,0.697243,0.406147,0.738412,0.670885,0.383021,0.311001,1.03934,0.957438
3475.23303,0.875649,0.621902,0.87793,1.29794,0.841509,0.700996,1.04033,1.11073,0.411373,0.81583,0.471644,0.747308,0.862155,0.909326,0.800815,0.69907,0.82703,0.93508,0.586731,0.640821,0.454988,0.711594,0.726314,0.63061,0.957424,0.700877,0.405515,0.734715,0.664809,0.38135,0.310536,1.04057,0.956868
3477.485287,0.871297,0.617789,0.874059,1.29931,0.845898,0.722917,1.03177,1.10715,0.411519,0.811113,0.471675,0.745611,0.859681,0.906034,0.803159,0.697912,0.827075,0.928813,0.587524,0.642079,0.456041,0.707907,0.72664,0.629168,0.95404,0.702344,0.40482,0.730598,0.658599,0.378354,0.307665,1.04338,0.957799
3479.740466,0.866636,0.612871,0.872186,1.29887,0.852858,0.743564,1.02339,1.10322,0.412367,0.808342,0.472367,0.743837,0.85895,0.904992,0.803686,0.699113,0.827178,0.922074,0.590138,0.641578,0.45624,0.705721,0.726549,0.626855,0.948827,0.699978,0.404835,0.727177,0.654005,0.379926,0.305495,1.04684,0.961666
3481.998571,0.860679,0.607893,0.869652,1.29325,0.854071,0.760025,1.01869,1.10018,0.412573,0.805054,0.470267,0.742215,0.855189,0.905095,0.803463,0.699222,0.826775,0.915559,0.59525,0.63914,0.455804,0.702042,0.726478,0.625618,0.944618,0.695674,0.405127,0.723782,0.645036,0.382609,0.30589,1.04733,0.962052
3484.259609,0.852637,0.603935,0.866794,1.28663,0.850717,0.771077,1.02319,1.09961,0.411748,0.802335,0.467016,0.740476,0.850695,0.90323,0.802574,0.696224,0.826281,0.909734,0.599294,0.635971,0.45542,0.69833,0.726376,0.62418,0.939975,0.692981,0.405146,0.721856,0.6353,0.38255,0.309183,1.04356,0.957278
3486.523585,0.842114,0.597734,0.864087,1.28399,0.848733,0.777825,1.03389,1.09664,0.410235,0.797872,0.466412,0.738193,0.849359,0.902136,0.799808,0.689304,0.8255,0.90316,0.600042,0.632707,0.454681,0.693857,0.72487,0.619127,0.934394,0.691192,0.403773,0.721927,0.631986,0.379382,0.309169,1.03705,0.952795
3488.790506,0.832072,0.589857,0.861569,1.28072,0.849832,0.780539,1.03864,1.0926,0.409254,0.792076,0.468953,0.736232,0.852932,0.90458,0.795298,0.68147,0.824336,0.898799,0.601328,0.632286,0.453724,0.691199,0.722007,0.612655,0.932803,0.690452,0.401152,0.722479,0.631236,0.375948,0.307637,1.03263,0.953714
3491.060376,0.8234,0.581765,0.859089,1.27448,0.851096,0.778316,1.03467,1.08898,0.407166,0.787652,0.468173,0.734587,0.858143,0.904341,0.788851,0.674067,0.822527,0.894941,0.602179,0.632475,0.45173,0.687442,0.718514,0.606384,0.931132,0.688267,0.397597,0.723251,0.628094,0.377893,0.306821,1.03018,0.94984
