Wavelength_nm,AZURITE - GAMBOGE GA on Paper,AZURITE - GAMBOGE GA on Parchment,AZURITE - LEAD WHITE Glair on Paper,AZURITE - LEAD WHITE Glair on Parchment,AZURITE - LEAD WHITE GA on Paper,AZURITE - LEAD WHITE GA on Parchment,CARMINE - GAMBOGE GA on Paper,CARMINE - GAMBOGE GA on Parchment,CARMINE - LEAD WHITE GA on Paper,CARMINE - LEAD WHITE GA on Parchment,CINNABAR - LEAD TIN YELLOW - LEAD WHITE Glair on Paper,CINNABAR - LEAD TIN YELLOW - LEAD WHITE Glair on Parchment,CINNABAR - LEAD TIN-YELLOW - LEAD WHITE GA on Paper,CINNABAR - LEAD TIN YELLOW - LEAD WHITE GA on Parchment,CINNABAR - LEAD WHITE Glair on Paper,CINNABAR - LEAD WHITE Glair on Parchment,CINNABAR - LEAD WHITE GA on Paper,CINNABAR - LEAD WHITE GA on Parchment,GAMBOGE - MALACHITE GA on Paper,GAMBOGE - MALACHITE GA on Parchment,GAMBOGE - VERDIGRIS GA on Paper,GAMBOGE - VERDIGRIS GA on Parchment,INDIGO - ORPIMENT GA on Paper,INDIGO - ORPIMENT GA on Parchment,LEAD TIN YELLOW - LEAD WHITE Glair on Paper,LEAD TIN YELLOW - LEAD WHITE Glair on Parchment,LEAD TIN YELLOW - LEAD WHITE GA on Paper,LEAD TIN YELLOW - LEAD WHITE GA on Parchment,MINIUM - LEAD TIN YELLOW Glair on Paper,MINIUM - LEAD TIN YELLOW Glair on Parchment,MINIUM - LEAD TIN YELLOW GA on Paper,MINIUM - LEAD TIN YELLOW GA on Parchment,MALACHITE - LEAD WHITE Glair on Paper,MALACHITE - LEAD WHITE Glair on Parchment,MALACHITE - LEAD WHITE GA on Paper,MALACHITE - LEAD WHITE GA on Parchment,SAFFRON - GAMBOGE GA on Paper,SAFFRON - GAMBOGE GA on Parchment,VERDIGRIS - LEAD WHITE Glair on Paper,VERDIGRIS - LEAD WHITE Glair on Parchment,VERDIGRIS - LEAD WHITE GA on Paper,VERDIGRIS - LEAD WHITE GA on Parchment
5365.759794,1.24999,1.31412,1.0028,1.17387,0.915851,1.18337,1.02692,1.1833,0.527087,0.980637,0.505126,0.865223,0.981804,1.08875,0.542225,0.659707,0.826775,1.10872,1.17501,1.131,1.05714,1.0115,0.382987,0.902551,0.569842,0.865223,0.82416,0.776104,0.2685,0.614551,0.967114,0.838485,0.861633,0.829628,1.05909,1.14706,0.461869,0.998053,0.671292,1.15027,0.920767,1.11435
5371.130925,1.24935,1.31551,1.00539,1.176,0.915737,1.18854,1.0254,1.18539,0.527512,0.984321,0.506291,0.867702,0.983641,1.09241,0.543037,0.661008,0.829496,1.11021,1.17844,1.13489,1.05767,1.01321,0.382722,0.904058,0.571408,0.867702,0.825461,0.777373,0.270412,0.615814,0.969183,0.839118,0.865161,0.830497,1.06239,1.15054,0.462521,1.00068,0.671803,1.15231,0.922989,1.11705
5376.51282,1.25167,1.31934,1.0076,1.17726,0.915783,1.19391,1.02439,1.18537,0.528322,0.987265,0.508116,0.869562,0.985303,1.09585,0.544434,0.662308,0.831506,1.11157,1.18338,1.13935,1.05896,1.01464,0.382557,0.905604,0.572761,0.869562,0.827273,0.77861,0.27171,0.617684,0.972698,0.839816,0.868949,0.833005,1.06653,1.15219,0.463311,1.00346,0.673292,1.15471,0.925303,1.11938
5381.905511,1.25428,1.32383,1.0092,1.17823,0.916897,1.19683,1.0237,1.18394,0.530047,0.990164,0.510449,0.871706,0.987697,1.09819,0.546472,0.664127,0.832915,1.11349,1.18799,1.14474,1.06052,1.0154,0.382333,0.906848,0.574234,0.871706,0.829304,0.779807,0.272028,0.619335,0.976594,0.840272,0.87247,0.836876,1.07154,1.15334,0.464322,1.00625,0.675748,1.15745,0.927598,1.12231
5387.30903,1.25376,1.32766,1.00988,1.17857,0.918083,1.19762,1.02382,1.18449,0.531956,0.993387,0.512803,0.874753,0.991512,1.10146,0.548522,0.666618,0.834562,1.11605,1.192,1.15048,1.06295,1.0161,0.382236,0.907906,0.575956,0.874753,0.831433,0.781705,0.272435,0.620774,0.980778,0.841028,0.876978,0.841378,1.07661,1.15572,0.465294,1.00894,0.678281,1.1619,0.928637,1.12644
5392.723411,1.25411,1.3278,1.00742,1.17672,0.91701,1.19557,1.02533,1.18704,0.533156,0.996111,0.513429,0.875938,0.992993,1.10489,0.548677,0.667637,0.834636,1.11591,1.19472,1.15407,1.065,1.01809,0.38308,0.908858,0.576207,0.875938,0.831795,0.78323,0.273815,0.620688,0.981729,0.842231,0.879824,0.84527,1.07889,1.15925,0.466259,1.01044,0.679174,1.16553,0.927879,1.13028
5398.148686,1.25634,1.32526,1.00296,1.17187,0.913496,1.19283,1.0275,1.19119,0.533898,0.998233,0.51188,0.873753,0.988824,1.1038,0.545851,0.665571,0.831265,1.11085,1.19502,1.15574,1.06547,1.02116,0.385054,0.90993,0.574427,0.873753,0.829579,0.783358,0.277949,0.618445,0.977028,0.843975,0.87962,0.848915,1.07767,1.16363,0.467414,1.01028,0.678944,1.16542,0.926227,1.13295
5403.584888,1.25571,1.32314,0.998825,1.16763,0.910149,1.19253,1.03052,1.19646,0.534721,0.999836,0.511159,0.871773,0.983417,1.10172,0.543133,0.664013,0.827952,1.10537,1.19449,1.158,1.06629,1.02415,0.387243,0.911606,0.573713,0.871773,0.828445,0.783372,0.276451,0.617165,0.97271,0.846392,0.881329,0.853661,1.07874,1.16805,0.469501,1.01097,0.680182,1.16523,0.926281,1.13738
5409.03205,1.25414,1.32096,0.994025,1.16548,0.908775,1.19503,1.03402,1.20141,0.535995,1.00151,0.512036,0.872692,0.980725,1.10351,0.543031,0.664541,0.82754,1.10355,1.19598,1.15915,1.0684,1.02699,0.389215,0.913996,0.57489,0.872692,0.82972,0.784554,0.275082,0.617736,0.971827,0.849075,0.886092,0.859116,1.08302,1.17033,0.472196,1.01241,0.682731,1.16722,0.928005,1.14289
5414.490206,1.25526,1.31725,0.98847,1.16262,0.908851,1.20004,1.03687,1.20603,0.537735,1.00386,0.513464,0.874422,0.980643,1.10619,0.544153,0.665167,0.829033,1.10505,1.19982,1.1602,1.07129,1.02969,0.391017,0.916498,0.576476,0.874422,0.831481,0.786027,0.27469,0.618872,0.972008,0.852186,0.891809,0.863743,1.0872,1.17279,0.47454,1.01434,0.685098,1.16947,0.930793,1.14659
5419.959388,1.25713,1.31389,0.984566,1.16021,0.909708,1.20394,1.03992,1.2103,0.539253,1.00647,0.514922,0.875029,0.982067,1.1072,0.545525,0.665441,0.830879,1.10809,1.20505,1.16328,1.07479,1.03196,0.392959,0.918609,0.578028,0.875029,0.83353,0.786762,0.274909,0.620214,0.972167,0.855689,0.897232,0.867516,1.09177,1.1766,0.476805,1.01712,0.686933,1.17017,0.934164,1.14855
5425.43963,1.25548,1.31312,0.983483,1.16052,0.911067,1.20479,1.04381,1.21463,0.540557,1.00968,0.516799,0.876627,0.984664,1.10924,0.547873,0.666674,0.83348,1.113,1.2122,1.16663,1.0789,1.03463,0.395086,0.920661,0.579925,0.876627,0.836329,0.787334,0.274288,0.622201,0.97412,0.859547,0.903962,0.871274,1.09762,1.17915,0.479054,1.01923,0.689135,1.17245,0.937474,1.14928
5430.930965,1.25231,1.31384,0.984265,1.16168,0.912403,1.20541,1.04705,1.21944,0.542049,1.01295,0.519165,0.880532,0.988614,1.11259,0.550048,0.668612,0.837048,1.11906,1.21989,1.17027,1.08137,1.03711,0.397052,0.92255,0.582169,0.880532,0.838599,0.788513,0.272853,0.624925,0.97796,0.863312,0.911891,0.876145,1.10349,1.18145,0.480977,1.02075,0.691442,1.17753,0.941032,1.14825
5436.433428,1.25271,1.31505,0.984874,1.16132,0.912574,1.20742,1.0491,1.22311,0.543196,1.01597,0.52059,0.883414,0.991983,1.11626,0.550105,0.669079,0.839174,1.12272,1.22438,1.17459,1.08217,1.03809,0.398819,0.923593,0.58381,0.883414,0.839257,0.790173,0.272921,0.626944,0.980458,0.865577,0.918374,0.880785,1.108,1.18466,0.482828,1.02431,0.693083,1.18052,0.942845,1.14627
5441.947053,1.25335,1.31861,0.985688,1.16101,0.912951,1.21186,1.05098,1.22629,0.544181,1.02059,0.521426,0.885272,0.994855,1.12071,0.550261,0.668983,0.839726,1.12521,1.22835,1.17865,1.08567,1.03905,0.400516,0.925169,0.584991,0.885272,0.839911,0.791757,0.275524,0.628302,0.983091,0.867296,0.924326,0.884016,1.11356,1.18764,0.484775,1.03089,0.695036,1.18223,0.942894,1.1452
5447.471872,1.25265,1.32473,0.988017,1.16224,0.914299,1.21789,1.05297,1.22985,0.545549,1.02543,0.522793,0.887875,0.998008,1.12597,0.551696,0.669411,0.84008,1.12894,1.23471,1.18355,1.09046,1.03993,0.402109,0.927162,0.586476,0.887875,0.84063,0.793124,0.278765,0.630185,0.987619,0.869748,0.929239,0.887303,1.11885,1.1879,0.486498,1.03803,0.697276,1.18474,0.942856,1.14398
5453.007921,1.2525,1.33061,0.990697,1.16301,0.914847,1.22159,1.05488,1.23154,0.547535,1.02812,0.524421,0.889446,0.999573,1.13219,0.553171,0.669972,0.840384,1.13263,1.2416,1.18856,1.0933,1.04003,0.403733,0.928652,0.588017,0.889446,0.840283,0.794536,0.281056,0.632307,0.991798,0.872499,0.931846,0.890381,1.12119,1.18681,0.487902,1.04377,0.699612,1.1861,0.942918,1.14409
5458.555233,1.25224,1.33496,0.992418,1.16304,0.915545,1.22374,1.05694,1.23239,0.54986,1.03102,0.526343,0.890281,1.0016,1.13836,0.554773,0.671483,0.841281,1.13727,1.24752,1.19299,1.09581,1.04136,0.405201,0.931269,0.58992,0.890281,0.840285,0.796278,0.283045,0.634044,0.995041,0.87569,0.934361,0.893334,1.1228,1.18727,0.489465,1.04886,0.702539,1.18818,0.943526,1.14715
5464.113843,1.25279,1.33648,0.992661,1.16371,0.916447,1.22426,1.0593,1.23438,0.551926,1.03506,0.528546,0.89132,1.00488,1.14447,0.55626,0.673722,0.842544,1.14186,1.25123,1.19635,1.09921,1.04388,0.406223,0.934834,0.59236,0.89132,0.841845,0.798303,0.285976,0.635278,0.996994,0.879111,0.936643,0.896161,1.12431,1.18956,0.491184,1.05348,0.705051,1.19324,0.944403,1.15005
5469.683786,1.25601,1.33637,0.991458,1.16309,0.915699,1.22251,1.06139,1.2357,0.553452,1.03855,0.52972,0.891375,1.0049,1.14919,0.556514,0.67504,0.842897,1.14181,1.25136,1.19714,1.10215,1.04681,0.407635,0.937978,0.594033,0.891375,0.843451,0.800026,0.290107,0.6355,0.995837,0.88237,0.936438,0.898711,1.12422,1.19223,0.492776,1.05658,0.705876,1.19779,0.945127,1.15159
5475.265096,1.25958,1.33946,0.990073,1.16073,0.914706,1.2213,1.06237,1.23703,0.554725,1.0409,0.53046,0.891138,1.00318,1.1502,0.556189,0.676079,0.842599,1.13909,1.24798,1.19749,1.10547,1.05057,0.409471,0.940601,0.59523,0.891138,0.844741,0.801783,0.294129,0.635892,0.993233,0.885472,0.9362,0.901781,1.12389,1.19417,0.494566,1.05873,0.706654,1.20126,0.946761,1.15464
5480.857808,1.26116,1.34492,0.987992,1.15813,0.915864,1.222,1.06305,1.24102,0.556265,1.0432,0.53291,0.893109,1.00477,1.15086,0.557559,0.678895,0.844166,1.13974,1.24576,1.19953,1.10981,1.05444,0.410919,0.942843,0.597214,0.893109,0.847619,0.804295,0.292873,0.638445,0.993192,0.888665,0.93836,0.905076,1.12576,1.19692,0.496783,1.06233,0.709135,1.20669,0.949756,1.15892
5486.461957,1.26256,1.34676,0.983712,1.15426,0.917495,1.22429,1.06459,1.24709,0.557892,1.04694,0.536131,0.895851,1.00847,1.15375,0.560205,0.682232,0.848007,1.14216,1.24947,1.20288,1.11338,1.05786,0.411943,0.944918,0.599585,0.895851,0.851609,0.807096,0.294622,0.641346,0.995228,0.891476,0.940885,0.908021,1.12793,1.19979,0.498869,1.06619,0.711893,1.21286,0.952849,1.16269
5492.077578,1.26367,1.34696,0.978148,1.14999,0.917687,1.22626,1.06744,1.25264,0.55936,1.05092,0.538391,0.897398,1.01199,1.15551,0.562586,0.68436,0.851196,1.14332,1.25582,1.20739,1.1164,1.06099,0.412824,0.947179,0.601392,0.897398,0.855268,0.809486,0.296277,0.642758,0.996285,0.893568,0.943315,0.910388,1.12924,1.20224,0.500773,1.06977,0.71415,1.21696,0.956267,1.1678
5497.704707,1.26245,1.35035,0.972664,1.14711,0.916942,1.2259,1.07066,1.25677,0.560718,1.05345,0.540039,0.89904,1.01435,1.15485,0.56476,0.685565,0.85298,1.1445,1.26263,1.21225,1.1199,1.06351,0.413647,0.949323,0.602659,0.89904,0.857986,0.811153,0.29719,0.644118,0.99607,0.895657,0.947492,0.91373,1.13149,1.20499,0.502702,1.07483,0.716232,1.21936,0.959897,1.17336
5503.343378,1.25959,1.35436,0.966661,1.1454,0.915854,1.22363,1.07378,1.26053,0.5622,1.0565,0.542023,0.902284,1.01572,1.15487,0.566956,0.686917,0.855805,1.1476,1.27189,1.21807,1.12425,1.06683,0.414414,0.950881,0.6042,0.902284,0.859956,0.812549,0.297365,0.6463,0.997575,0.898216,0.954143,0.919541,1.13659,1.20943,0.504458,1.07956,0.718394,1.22342,0.962883,1.17664
5508.993628,1.25738,1.35488,0.959903,1.14267,0.914686,1.22269,1.07721,1.265,0.563887,1.05996,0.543549,0.905999,1.01749,1.1552,0.568078,0.687793,0.858866,1.15163,1.27898,1.22504,1.12886,1.07068,0.41524,0.952007,0.605378,0.905999,0.861178,0.813795,0.298106,0.64814,0.999771,0.901251,0.961783,0.926868,1.14443,1.21526,0.50638,1.08237,0.720708,1.22739,0.965418,1.17827
5514.655492,1.25697,1.35344,0.95326,1.1376,0.913476,1.22538,1.0813,1.27008,0.565216,1.06237,0.54395,0.907717,1.01881,1.1557,0.567871,0.687529,0.859572,1.15296,1.28263,1.23121,1.13496,1.07372,0.416496,0.953445,0.605657,0.907717,0.861043,0.814409,0.300015,0.649356,1.00067,0.903937,0.969582,0.933815,1.15242,1.22067,0.508826,1.08559,0.723036,1.22809,0.966688,1.18045
5520.329006,1.25629,1.35242,0.948437,1.1332,0.912984,1.23076,1.0867,1.27407,0.566654,1.06452,0.544329,0.907999,1.0188,1.15855,0.568257,0.686937,0.859265,1.1528,1.28888,1.23783,1.14253,1.07741,0.418481,0.955646,0.606114,0.907999,0.860344,0.814782,0.301978,0.650702,1.00253,0.906534,0.978204,0.940653,1.15956,1.22562,0.511189,1.09079,0.725429,1.22638,0.967579,1.18343
5526.014206,1.2548,1.34833,0.946241,1.13109,0.912324,1.23521,1.09251,1.27717,0.56896,1.06621,0.544725,0.907508,1.01703,1.16333,0.568197,0.685915,0.859349,1.15335,1.29662,1.24537,1.14768,1.08153,0.420711,0.95829,0.606805,0.907508,0.859924,0.816278,0.303132,0.651369,1.00366,0.909607,0.985449,0.947438,1.1652,1.22929,0.512895,1.09624,0.727328,1.22349,0.968639,1.18641
5531.711127,1.25311,1.34069,0.945243,1.12906,0.911208,1.23734,1.09772,1.28038,0.571761,1.06881,0.545285,0.906444,1.01405,1.16966,0.566905,0.685065,0.859399,1.15411,1.30386,1.25158,1.15087,1.08529,0.422876,0.961751,0.607448,0.906444,0.86005,0.818899,0.303785,0.651817,1.00341,0.913593,0.990991,0.952768,1.17056,1.23415,0.514863,1.10224,0.729638,1.22042,0.970085,1.19103
5537.419808,1.25259,1.33356,0.944838,1.12822,0.911151,1.24064,1.10172,1.28403,0.57453,1.07355,0.547159,0.907492,1.01406,1.17714,0.566684,0.68594,0.86046,1.15719,1.30942,1.25672,1.15493,1.08979,0.42484,0.965416,0.609565,0.907492,0.861628,0.821894,0.305029,0.653614,1.00531,0.918733,0.998299,0.958057,1.17806,1.24148,0.51743,1.1101,0.733252,1.22112,0.973371,1.19612
5543.140283,1.25529,1.3286,0.945727,1.12987,0.911679,1.24508,1.10473,1.28893,0.576866,1.07897,0.549654,0.910257,1.01747,1.18453,0.567947,0.688463,0.862125,1.16304,1.31137,1.25974,1.15992,1.09468,0.426669,0.968974,0.613162,0.910257,0.864325,0.824645,0.307483,0.656342,1.00832,0.923691,1.00612,0.96447,1.1858,1.24793,0.520127,1.11905,0.737027,1.22629,0.977636,1.1986
5548.872589,1.25934,1.32849,0.945542,1.13095,0.912435,1.24848,1.10725,1.29238,0.578489,1.08537,0.550789,0.911001,1.01976,1.18964,0.56796,0.690311,0.862181,1.16714,1.31011,1.2596,1.16527,1.10047,0.429265,0.972542,0.61581,0.911001,0.86552,0.826057,0.310086,0.657797,1.00933,0.92802,1.00975,0.971534,1.19118,1.25091,0.522883,1.1278,0.739553,1.23124,0.981424,1.19964
5554.616764,1.26153,1.33295,0.943703,1.13059,0.913323,1.25194,1.1096,1.29476,0.579988,1.09245,0.551412,0.909699,1.01981,1.19211,0.566543,0.690516,0.861236,1.16848,1.30558,1.25995,1.1707,1.10634,0.432797,0.975303,0.616834,0.909699,0.864855,0.82779,0.312755,0.657796,1.00751,0.933132,1.00938,0.977229,1.19404,1.2502,0.525504,1.13509,0.741666,1.23669,0.985159,1.20152
5560.372843,1.26309,1.33657,0.943751,1.13057,0.915409,1.25695,1.11326,1.29926,0.581683,1.09935,0.553303,0.910058,1.02166,1.19552,0.566676,0.691065,0.861692,1.17179,1.30381,1.26232,1.17689,1.11085,0.435987,0.977993,0.617978,0.910058,0.865579,0.830448,0.314952,0.658967,1.00688,0.939393,1.00902,0.980457,1.19607,1.24919,0.528244,1.14233,0.745574,1.2464,0.989488,1.20473
5566.140865,1.2653,1.34018,0.946179,1.13174,0.918338,1.26228,1.11728,1.30397,0.583127,1.10592,0.555663,0.912535,1.02698,1.20147,0.568639,0.692545,0.863292,1.17627,1.30657,1.26595,1.1838,1.11593,0.4382,0.981317,0.62022,0.912535,0.868377,0.832968,0.316929,0.661157,1.00882,0.945355,1.00911,0.982734,1.19628,1.24862,0.531628,1.1499,0.750205,1.25771,0.99387,1.20923
5571.920866,1.26775,1.34691,0.948442,1.13394,0.920806,1.2651,1.12112,1.30818,0.584605,1.11193,0.557137,0.914951,1.03176,1.20721,0.570677,0.69363,0.864449,1.18017,1.30813,1.26842,1.19006,1.12261,0.440324,0.9854,0.622614,0.914951,0.871118,0.835759,0.318768,0.663055,1.01035,0.949456,1.00817,0.984216,1.19333,1.24645,0.535396,1.15751,0.754003,1.26621,0.997058,1.21438
5577.712883,1.26956,1.35365,0.950194,1.13685,0.924406,1.2668,1.12601,1.3119,0.586573,1.11845,0.558527,0.918584,1.0343,1.2126,0.572538,0.694762,0.866714,1.18429,1.30898,1.26887,1.19589,1.12803,0.44266,0.988585,0.625305,0.918584,0.87352,0.83816,0.320867,0.665613,1.0128,0.952898,1.00697,0.984019,1.19027,1.24384,0.538882,1.16514,0.75833,1.27482,1.00054,1.21941
5583.516955,1.27105,1.35707,0.951833,1.13948,0.929205,1.27023,1.13119,1.31543,0.588781,1.12455,0.560042,0.924279,1.03685,1.21874,0.574354,0.696686,0.871291,1.18728,1.30868,1.26941,1.20318,1.13214,0.444748,0.989452,0.628335,0.924279,0.876398,0.840131,0.323477,0.668576,1.01639,0.956914,1.0054,0.982869,1.18885,1.24369,0.541965,1.17138,0.763552,1.28431,1.00502,1.22432
5589.333118,1.27363,1.35842,0.95333,1.14116,0.933174,1.27529,1.13708,1.32112,0.59146,1.12936,0.561647,0.929867,1.04025,1.22289,0.576213,0.698343,0.875859,1.18912,1.30638,1.27032,1.21272,1.13714,0.446826,0.990822,0.63045,0.929867,0.880211,0.842459,0.325862,0.671249,1.01864,0.959909,1.00318,0.982293,1.18723,1.24423,0.545242,1.17507,0.768685,1.29108,1.00956,1.22905
5595.161411,1.27832,1.35899,0.956101,1.14213,0.93657,1.28096,1.14565,1.32857,0.59427,1.13404,0.563962,0.934324,1.04384,1.2257,0.578538,0.699919,0.879879,1.19048,1.30659,1.27105,1.2225,1.14221,0.448833,0.994541,0.632566,0.934324,0.884405,0.844204,0.326844,0.674442,1.02089,0.960959,1.00218,0.982227,1.18532,1.24441,0.549007,1.17825,0.773824,1.29409,1.01471,1.23342
5601.001872,1.28458,1.36021,0.960027,1.14287,0.940385,1.28543,1.1545,1.33399,0.597076,1.13683,0.566713,0.938234,1.04656,1.22892,0.581047,0.701275,0.884819,1.19196,1.30916,1.27346,1.22969,1.14702,0.450596,0.998729,0.635362,0.938234,0.889276,0.845993,0.327064,0.677666,1.02419,0.961762,1.00172,0.982528,1.18515,1.24666,0.552722,1.18228,0.778791,1.29374,1.0198,1.23633
5606.854539,1.29057,1.36188,0.963199,1.1435,0.944184,1.28815,1.16184,1.33755,0.600333,1.13731,0.569542,0.941841,1.04896,1.23266,0.582651,0.701452,0.890502,1.19411,1.30982,1.27796,1.23594,1.15062,0.452012,1.00227,0.637746,0.941841,0.894982,0.849623,0.327735,0.680151,1.02773,0.964289,1.00077,0.982467,1.1868,1.2508,0.556135,1.18652,0.782834,1.29402,1.02302,1.24038
5612.719449,1.29493,1.36375,0.963151,1.14202,0.945893,1.2892,1.16978,1.34326,0.603154,1.1394,0.571509,0.943289,1.04951,1.23588,0.581694,0.699983,0.894127,1.1948,1.30993,1.28134,1.24261,1.15264,0.453561,1.00446,0.638686,0.943289,0.897058,0.853177,0.328873,0.681281,1.03027,0.967205,0.99903,0.980857,1.18602,1.25426,0.559424,1.19194,0.786172,1.2953,1.02556,1.24663
5618.596642,1.2975,1.36915,0.962018,1.14027,0.945674,1.29005,1.17779,1.35282,0.606019,1.14226,0.573483,0.944574,1.04886,1.23813,0.580152,0.69868,0.896772,1.19585,1.31422,1.28336,1.25005,1.15612,0.455582,1.00525,0.640058,0.944574,0.896671,0.855593,0.330417,0.681902,1.03283,0.968913,0.997974,0.979623,1.18361,1.25579,0.563229,1.19724,0.789956,1.29653,1.02991,1.25067
5624.486157,1.30117,1.37538,0.960745,1.13838,0.945579,1.28883,1.18576,1.36281,0.609232,1.1442,0.57481,0.944767,1.04856,1.23847,0.579168,0.697546,0.898127,1.19769,1.32023,1.2847,1.25826,1.16068,0.45827,1.00627,0.642207,0.944767,0.897157,0.856923,0.332446,0.682331,1.03392,0.970043,0.997337,0.981011,1.18155,1.25676,0.567991,1.2016,0.793453,1.29777,1.03444,1.2519
5630.388031,1.30518,1.3798,0.9585,1.1353,0.946811,1.2856,1.19504,1.36876,0.612689,1.14842,0.57564,0.942062,1.04885,1.2367,0.578327,0.695518,0.89754,1.19578,1.32533,1.28569,1.26752,1.16534,0.461786,1.0076,0.644281,0.942062,0.898691,0.857466,0.334409,0.682166,1.03264,0.972558,0.995122,0.984068,1.17982,1.26002,0.573468,1.20765,0.796358,1.29746,1.03803,1.25336
5636.302304,1.30618,1.38164,0.957263,1.13343,0.948613,1.28471,1.20542,1.37129,0.616829,1.15469,0.578941,0.940827,1.05173,1.23694,0.579759,0.695066,0.899067,1.19359,1.33107,1.28853,1.27836,1.17079,0.465321,1.00909,0.647368,0.940827,0.902621,0.859737,0.336695,0.683613,1.0341,0.978245,0.995699,0.986176,1.18072,1.26421,0.579461,1.21551,0.800184,1.29903,1.04279,1.25682
5642.229015,1.30707,1.38118,0.957508,1.13296,0.950524,1.28515,1.21639,1.3737,0.620916,1.16067,0.583287,0.942869,1.05807,1.2411,0.583326,0.69661,0.901937,1.19646,1.3386,1.29274,1.28862,1.17762,0.468365,1.01147,0.650692,0.942869,0.908282,0.862976,0.33892,0.687535,1.03965,0.984511,1.00053,0.987171,1.18536,1.26795,0.58576,1.22342,0.805002,1.30411,1.0482,1.263
5648.168204,1.30895,1.38137,0.956989,1.13177,0.95227,1.28357,1.22623,1.37926,0.624978,1.16542,0.586331,0.945464,1.06497,1.2463,0.586792,0.698029,0.903783,1.20027,1.34577,1.29622,1.29629,1.1847,0.4717,1.01307,0.653826,0.945464,0.914023,0.865617,0.34146,0.69164,1.04429,0.988692,1.00392,0.988118,1.19059,1.27253,0.59222,1.23135,0.809284,1.3094,1.05282,1.26792
5654.119909,1.31057,1.38014,0.955635,1.13142,0.954614,1.28202,1.23627,1.38715,0.628998,1.16972,0.589301,0.94835,1.07026,1.25127,0.589955,0.700354,0.907231,1.20299,1.3524,1.2985,1.30458,1.19066,0.47553,1.01462,0.658201,0.94835,0.92,0.868309,0.34434,0.695552,1.04915,0.992335,1.00611,0.988859,1.19515,1.27738,0.59915,1.23987,0.81375,1.31392,1.05716,1.27076
5660.08417,1.31251,1.37668,0.954718,1.13215,0.957944,1.28316,1.24784,1.39125,0.632338,1.17476,0.592498,0.95198,1.07393,1.25677,0.591997,0.703433,0.912375,1.20503,1.35814,1.30316,1.31578,1.19651,0.479483,1.01663,0.662433,0.95198,0.925428,0.870549,0.347593,0.698744,1.0553,0.996478,1.00895,0.988999,1.19864,1.28104,0.605945,1.24712,0.8192,1.31821,1.06163,1.27415
5666.061028,1.31512,1.37465,0.955076,1.13282,0.961637,1.28543,1.26017,1.39497,0.636386,1.18006,0.596274,0.957432,1.07785,1.26424,0.594254,0.70645,0.918175,1.20873,1.36183,1.3105,1.32902,1.20206,0.48355,1.01895,0.666365,0.957432,0.930923,0.873239,0.350897,0.701635,1.05998,1.0011,1.01162,0.991214,1.20213,1.28484,0.613072,1.25474,0.826314,1.32438,1.0676,1.27882
5672.050522,1.32039,1.37244,0.95765,1.13649,0.967263,1.28755,1.27439,1.40315,0.642395,1.18607,0.601443,0.965105,1.08423,1.27185,0.599037,0.710322,0.925716,1.21598,1.36545,1.31749,1.34305,1.20652,0.487941,1.02264,0.67224,0.965105,0.938285,0.877441,0.353633,0.706093,1.06432,1.00577,1.01475,0.997372,1.20764,1.29,0.621661,1.2646,0.835937,1.33402,1.07614,1.28278
5678.052691,1.32946,1.36968,0.963242,1.14387,0.975721,1.29353,1.28987,1.41022,0.649369,1.193,0.606871,0.97311,1.09155,1.27987,0.604886,0.714858,0.935053,1.22351,1.3697,1.3243,1.35496,1.21156,0.492448,1.02652,0.680419,0.97311,0.947387,0.882942,0.356184,0.711064,1.06898,1.00955,1.01922,1.00547,1.21403,1.29591,0.631422,1.27542,0.847531,1.34384,1.08545,1.28612
5684.067578,1.33838,1.37265,0.969523,1.15059,0.985174,1.30386,1.30501,1.41251,0.656493,1.20011,0.612001,0.981748,1.09652,1.28754,0.609657,0.718408,0.94455,1.22745,1.37255,1.33342,1.36234,1.21842,0.49722,1.02951,0.689791,0.981748,0.956543,0.890186,0.359801,0.714892,1.07153,1.01217,1.02336,1.01373,1.2212,1.30103,0.642549,1.28404,0.859635,1.3531,1.09335,1.2931
5690.095221,1.34499,1.37933,0.974981,1.15731,0.995015,1.31377,1.32127,1.41436,0.664096,1.20906,0.617233,0.991085,1.10011,1.29208,0.613229,0.720728,0.954032,1.22884,1.37585,1.34433,1.36981,1.22318,0.502738,1.03218,0.700357,0.991085,0.964024,0.899088,0.363814,0.717382,1.07295,1.01493,1.02841,1.02156,1.22719,1.30334,0.655974,1.29261,0.872647,1.36498,1.10187,1.30118
5696.135662,1.35023,1.38756,0.982583,1.16594,1.00569,1.3202,1.33941,1.42009,0.673499,1.22091,0.622759,0.999913,1.10289,1.29393,0.616361,0.723313,0.964146,1.22925,1.38268,1.35345,1.38149,1.22546,0.509046,1.03471,0.712245,0.999913,0.969738,0.90872,0.366994,0.717918,1.07495,1.01806,1.03607,1.03034,1.22989,1.30334,0.672656,1.30343,0.887634,1.37892,1.11204,1.30623
5702.188941,1.35439,1.40119,0.995772,1.17642,1.0186,1.3253,1.3599,1.42645,0.686423,1.2322,0.630085,1.01175,1.1076,1.29744,0.622047,0.728087,0.977054,1.23219,1.39219,1.36193,1.39666,1.23039,0.515624,1.03783,0.727509,1.01175,0.97925,0.919039,0.369807,0.719666,1.07965,1.02228,1.04749,1.04222,1.23535,1.30468,0.694233,1.31668,0.904815,1.39357,1.12406,1.31027
